"","individualID","uid.x","namedLocation.x","date.x","eventID.x","domainID.x","siteID.x","plotID.x","subplotID.x","tempStemID","tagStatus","growthForm","plantStatus","stemDiameter","measurementHeight","changedMeasurementLocation","height","baseCrownHeight","breakHeight","breakDiameter","maxCrownDiameter","ninetyCrownDiameter","canopyPosition","shape","basalStemDiameter","basalStemDiameterMsrmntHeight","maxBaseCrownDiameter","ninetyBaseCrownDiameter","dendrometerInstallationDate","initialGapMeasurementDate","initialBandStemDiameter","initialDendrometerGap","dendrometerHeight","dendrometerGap","dendrometerCondition","bandStemDiameter","remarks.x","recordedBy.x","measuredBy.x","dataQF.x","uid.y","namedLocation.y","date.y","eventID.y","domainID.y","siteID.y","plotID.y","subplotID.y","nestedSubplotID","pointID","stemDistance","stemAzimuth","recordType","supportingStemIndividualID","previouslyTaggedAs","samplingProtocolVersion","taxonID","scientificName","taxonRank","identificationReferences","morphospeciesID","morphospeciesIDRemarks","identificationQualifier","remarks.y","measuredBy.y","recordedBy.y","dataQF.y"
"169","NEON.PLA.D01.HARV.10394","2383049d-056b-4520-9009-44c04e4be976","HARV_036.basePlot.vst","2018-09-12","vst_HARV_2018","D01","HARV","HARV_036",NA,NA,"ok","small tree","Live, physically damaged","1.0","140",NA,"1.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rwilliams@battelleecology.org","llukas@battelleecology.org",NA,"529835e2-fb5b-4084-ad8b-4411bee60d0e","HARV_036.basePlot.vst","2016-07-25","vst_HARV_2016","D01","HARV","HARV_036","23","2",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vE","ACPE","Acer pensylvanicum L.","species",NA,NA,NA,NA,NA,"mday@field-ops.org","jwebber@field-ops.org",NA
"170","NEON.PLA.D01.HARV.10394","2ba97f22-9cca-4c1a-861d-1dc9a265e4ef","HARV_036.basePlot.vst","2019-08-29","vst_HARV_2019","D01","HARV","HARV_036",NA,NA,"ok","small tree","Live, physically damaged","1.0","132",NA,"2.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bole has a split caused by something unknown. DBH measured at 132 cm due to irregularity. Primary of 2 Boles.","0000-0002-9299-545X","0000-0001-6093-9384",NA,"529835e2-fb5b-4084-ad8b-4411bee60d0e","HARV_036.basePlot.vst","2016-07-25","vst_HARV_2016","D01","HARV","HARV_036","23","2",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vE","ACPE","Acer pensylvanicum L.","species",NA,NA,NA,NA,NA,"mday@field-ops.org","jwebber@field-ops.org",NA
"171","NEON.PLA.D01.HARV.10394","2af01055-6f5e-49ae-8999-9aac8527d2c1","HARV_036.basePlot.vst","2018-09-12","vst_HARV_2018","D01","HARV","HARV_036",NA,NA,"ok","small tree","Live","1.4","130",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rwilliams@battelleecology.org","llukas@battelleecology.org",NA,"529835e2-fb5b-4084-ad8b-4411bee60d0e","HARV_036.basePlot.vst","2016-07-25","vst_HARV_2016","D01","HARV","HARV_036","23","2",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vE","ACPE","Acer pensylvanicum L.","species",NA,NA,NA,NA,NA,"mday@field-ops.org","jwebber@field-ops.org",NA
"172","NEON.PLA.D01.HARV.10394","69a78d87-aaaa-4bb1-802f-e9ebb37dc9c3","HARV_036.basePlot.vst","2019-08-29","vst_HARV_2019","D01","HARV","HARV_036",NA,NA,"ok","small tree","Live, disease damaged","1.5","130",NA,"2.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Possible leaf spot disease on crown. Bole has been bent by a fallen tree. Secondary of 2 boles.","0000-0002-9299-545X","0000-0001-6093-9384",NA,"529835e2-fb5b-4084-ad8b-4411bee60d0e","HARV_036.basePlot.vst","2016-07-25","vst_HARV_2016","D01","HARV","HARV_036","23","2",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vE","ACPE","Acer pensylvanicum L.","species",NA,NA,NA,NA,NA,"mday@field-ops.org","jwebber@field-ops.org",NA
"173","NEON.PLA.D01.HARV.10680","73c86525-373f-4a83-833f-5ced27a4bdad","HARV_036.basePlot.vst","2018-09-12","vst_HARV_2018","D01","HARV","HARV_036",NA,NA,"ok","sapling","Live",NA,NA,NA,"1.1",NA,NA,NA,NA,NA,NA,NA,"1.1","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rwilliams@battelleecology.org","llukas@battelleecology.org",NA,"5d85f32a-f513-43b1-a7f2-60f5128f31fd","HARV_036.basePlot.vst","2016-07-25","vst_HARV_2016","D01","HARV","HARV_036","23","4",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vE","ACPE","Acer pensylvanicum L.","species",NA,NA,NA,NA,NA,"mday@field-ops.org","jwebber@field-ops.org",NA
"174","NEON.PLA.D01.HARV.10680","a2f4f717-4c95-484a-af85-fbbaeafeb753","HARV_036.basePlot.vst","2019-08-29","vst_HARV_2019","D01","HARV","HARV_036",NA,NA,"ok","sapling","Live",NA,NA,NA,"1.4",NA,NA,NA,NA,NA,NA,NA,"1.3","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0000-0002-9299-545X","0000-0001-6093-9384",NA,"5d85f32a-f513-43b1-a7f2-60f5128f31fd","HARV_036.basePlot.vst","2016-07-25","vst_HARV_2016","D01","HARV","HARV_036","23","4",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vE","ACPE","Acer pensylvanicum L.","species",NA,NA,NA,NA,NA,"mday@field-ops.org","jwebber@field-ops.org",NA
"175","NEON.PLA.D01.HARV.10715","e40e4227-67d8-494b-bf97-05cf350e8f6b","HARV_036.basePlot.vst","2019-08-29","vst_HARV_2019","D01","HARV","HARV_036",NA,NA,"ok","sapling","Live",NA,NA,NA,"1.9",NA,NA,NA,NA,NA,NA,NA,"1.3","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0000-0002-9299-545X","0000-0001-6093-9384",NA,"a01953ce-3c2b-494d-ada2-4bb5cb318900","HARV_036.basePlot.vst","2019-09-11","vst_HARV_2019","D01","HARV","HARV_036","23","4",NA,NA,NA,"tag only",NA,NA,"NEON.DOC.000987vH","FAGR","Fagus grandifolia Ehrh.","species",NA,NA,NA,NA,NA,"0000-0003-1142-5752","0000-0003-1933-3182",NA
"176","NEON.PLA.D01.HARV.10888","4d5dc0ce-2022-4d4b-b3f8-40a9b6d4668b","HARV_036.basePlot.vst","2019-08-29","vst_HARV_2019","D01","HARV","HARV_036",NA,NA,"ok","sapling","Live",NA,NA,NA,"2.7",NA,NA,NA,NA,NA,NA,NA,"1.3","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0000-0002-9299-545X","0000-0001-6093-9384",NA,"353c10a7-dd98-429f-a838-37c5dc63a511","HARV_036.basePlot.vst","2017-08-22","vst_HARV_2017","D01","HARV","HARV_036","23","2",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vC","ACPE","Acer pensylvanicum L.","species",NA,NA,NA,NA,NA,"jbreault@field-ops.org","gvanscoy@field-ops.org",NA
"177","NEON.PLA.D01.HARV.10888","1782b092-33c5-4b2e-854e-23695bbc9d0d","HARV_036.basePlot.vst","2018-09-12","vst_HARV_2018","D01","HARV","HARV_036",NA,NA,"ok","sapling","Live",NA,NA,NA,"1.6",NA,NA,NA,NA,NA,NA,NA,"1.2","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rwilliams@battelleecology.org","llukas@battelleecology.org",NA,"353c10a7-dd98-429f-a838-37c5dc63a511","HARV_036.basePlot.vst","2017-08-22","vst_HARV_2017","D01","HARV","HARV_036","23","2",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vC","ACPE","Acer pensylvanicum L.","species",NA,NA,NA,NA,NA,"jbreault@field-ops.org","gvanscoy@field-ops.org",NA
"178","NEON.PLA.D01.HARV.10921","c251a108-ef1a-4336-b840-33cfeb89283f","HARV_036.basePlot.vst","2019-08-29","vst_HARV_2019","D01","HARV","HARV_036",NA,NA,"ok","sapling","Live",NA,NA,NA,"1.0",NA,NA,NA,NA,NA,NA,NA,"1.0","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0000-0002-9299-545X","0000-0001-6093-9384",NA,"b9678e15-249c-480a-9d24-32cb075653a0","HARV_036.basePlot.vst","2020-09-01","vst_HARV_2020","D01","HARV","HARV_036","23","2",NA,NA,NA,"tag only",NA,NA,"NEON.DOC.000987vJ","BEAL2","Betula alleghaniensis Britton","species","Haines, A. 2011. Flora Novae Angliae: a manual for the identification of native and naturalized higher vascular plants of New England. Yale University Press, New Haven, Connecticut, USA.",NA,NA,NA,NA,"0000-0002-8951-4934","0000-0002-3867-8015",NA
"179","NEON.PLA.D01.HARV.10922","caba18af-9180-4386-815b-8f9fd6718113","HARV_036.basePlot.vst","2019-08-29","vst_HARV_2019","D01","HARV","HARV_036",NA,NA,"ok","sapling","Live",NA,NA,NA,"1.7",NA,NA,NA,NA,NA,NA,NA,"1.2","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0000-0002-9299-545X","0000-0001-6093-9384",NA,"24ac39f9-ef61-4e01-a257-33369695aefa","HARV_036.basePlot.vst","2019-08-29","vst_HARV_2019","D01","HARV","HARV_036","23","2",NA,NA,NA,"tag only",NA,NA,"NEON.DOC.000987vH","BELE","Betula lenta L.","species",NA,NA,NA,NA,NA,"0000-0001-6093-9384","0000-0002-9299-545X",NA
"180","NEON.PLA.D01.HARV.10923","16e68fcd-e375-49df-b0bb-1782886b5ddf","HARV_036.basePlot.vst","2019-08-29","vst_HARV_2019","D01","HARV","HARV_036",NA,NA,"ok","small tree","Live","1.2","130",NA,"2.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0000-0002-9299-545X","0000-0001-6093-9384",NA,"9137d7ea-cce8-447e-9f28-d3101ee0de1c","HARV_036.basePlot.vst","2019-08-29","vst_HARV_2019","D01","HARV","HARV_036","23","2",NA,NA,NA,"tag only",NA,NA,"NEON.DOC.000987vH","ACPE","Acer pensylvanicum L.","species",NA,NA,NA,NA,NA,"0000-0001-6093-9384","0000-0002-9299-545X",NA
